asset_id,provider,signal_name,provider_signal_path
83252,isotrol,Trk_Inclin,MOR.M0146.Trk_Inclin_5M
83253,isotrol,Trk_Inclin,MOR.M0147.Trk_Inclin_5M
83253,isotrol,Trk_Inclin_SetPoint,MOR.M0147.Trk_Inclin_SetPoint_5M
83254,isotrol,Trk_Inclin_SetPoint,MOR.M0148.Trk_Inclin_SetPoint_5M
83254,isotrol,Trk_Inclin,MOR.M0148.Trk_Inclin_5M
83255,isotrol,Trk_Inclin_SetPoint,MOR.M0149.Trk_Inclin_SetPoint_5M
83255,isotrol,Trk_Inclin,MOR.M0149.Trk_Inclin_5M
83256,isotrol,Trk_Inclin_SetPoint,MOR.M0150.Trk_Inclin_SetPoint_5M
83256,isotrol,Trk_Inclin,MOR.M0150.Trk_Inclin_5M
83257,isotrol,Trk_Inclin_SetPoint,MOR.M0151.Trk_Inclin_SetPoint_5M
83257,isotrol,Trk_Inclin,MOR.M0151.Trk_Inclin_5M
83258,isotrol,Trk_Inclin,MOR.M0152.Trk_Inclin_5M
83258,isotrol,Trk_Inclin_SetPoint,MOR.M0152.Trk_Inclin_SetPoint_5M
83259,isotrol,Trk_Inclin_SetPoint,MOR.M0153.Trk_Inclin_SetPoint_5M
83259,isotrol,Trk_Inclin,MOR.M0153.Trk_Inclin_5M
83260,isotrol,Trk_Inclin_SetPoint,MOR.M0154.Trk_Inclin_SetPoint_5M
83260,isotrol,Trk_Inclin,MOR.M0154.Trk_Inclin_5M
83261,isotrol,Trk_Inclin,MOR.M0155.Trk_Inclin_5M
83261,isotrol,Trk_Inclin_SetPoint,MOR.M0155.Trk_Inclin_SetPoint_5M
83262,isotrol,Trk_Inclin_SetPoint,MOR.M0156.Trk_Inclin_SetPoint_5M
83262,isotrol,Trk_Inclin,MOR.M0156.Trk_Inclin_5M
83263,isotrol,Trk_Inclin,MOR.M0157.Trk_Inclin_5M
83263,isotrol,Trk_Inclin_SetPoint,MOR.M0157.Trk_Inclin_SetPoint_5M
83264,isotrol,Trk_Inclin,MOR.M0158.Trk_Inclin_5M
83264,isotrol,Trk_Inclin_SetPoint,MOR.M0158.Trk_Inclin_SetPoint_5M
83265,isotrol,Trk_Inclin,MOR.M0159.Trk_Inclin_5M
83265,isotrol,Trk_Inclin_SetPoint,MOR.M0159.Trk_Inclin_SetPoint_5M
83266,isotrol,Trk_Inclin_SetPoint,MOR.M0160.Trk_Inclin_SetPoint_5M
83266,isotrol,Trk_Inclin,MOR.M0160.Trk_Inclin_5M
83267,isotrol,Trk_Inclin,MOR.M0161.Trk_Inclin_5M
83267,isotrol,Trk_Inclin_SetPoint,MOR.M0161.Trk_Inclin_SetPoint_5M
