asset_id,provider,signal_name,provider_signal_path
67740,isotrol,Trk_Inclin,GOO.T0146.Trk_Inclin_5M
67741,isotrol,Trk_Inclin,GOO.T0147.Trk_Inclin_5M
67741,isotrol,Trk_Inclin_SetPoint,GOO.T0147.Trk_Inclin_SetPoint_5M
67742,isotrol,Trk_Inclin_SetPoint,GOO.T0148.Trk_Inclin_SetPoint_5M
67742,isotrol,Trk_Inclin,GOO.T0148.Trk_Inclin_5M
67743,isotrol,Trk_Inclin_SetPoint,GOO.T0149.Trk_Inclin_SetPoint_5M
67743,isotrol,Trk_Inclin,GOO.T0149.Trk_Inclin_5M
67744,isotrol,Trk_Inclin_SetPoint,GOO.T0150.Trk_Inclin_SetPoint_5M
67744,isotrol,Trk_Inclin,GOO.T0150.Trk_Inclin_5M
67745,isotrol,Trk_Inclin_SetPoint,GOO.T0151.Trk_Inclin_SetPoint_5M
67745,isotrol,Trk_Inclin,GOO.T0151.Trk_Inclin_5M
67746,isotrol,Trk_Inclin,GOO.T0152.Trk_Inclin_5M
67746,isotrol,Trk_Inclin_SetPoint,GOO.T0152.Trk_Inclin_SetPoint_5M
67747,isotrol,Trk_Inclin_SetPoint,GOO.T0153.Trk_Inclin_SetPoint_5M
67747,isotrol,Trk_Inclin,GOO.T0153.Trk_Inclin_5M
67748,isotrol,Trk_Inclin_SetPoint,GOO.T0154.Trk_Inclin_SetPoint_5M
67748,isotrol,Trk_Inclin,GOO.T0154.Trk_Inclin_5M
67749,isotrol,Trk_Inclin,GOO.T0155.Trk_Inclin_5M
67749,isotrol,Trk_Inclin_SetPoint,GOO.T0155.Trk_Inclin_SetPoint_5M
67750,isotrol,Trk_Inclin_SetPoint,GOO.T0156.Trk_Inclin_SetPoint_5M
67750,isotrol,Trk_Inclin,GOO.T0156.Trk_Inclin_5M
67751,isotrol,Trk_Inclin,GOO.T0157.Trk_Inclin_5M
67751,isotrol,Trk_Inclin_SetPoint,GOO.T0157.Trk_Inclin_SetPoint_5M
67752,isotrol,Trk_Inclin,GOO.T0158.Trk_Inclin_5M
67752,isotrol,Trk_Inclin_SetPoint,GOO.T0158.Trk_Inclin_SetPoint_5M
67753,isotrol,Trk_Inclin,GOO.T0159.Trk_Inclin_5M
67753,isotrol,Trk_Inclin_SetPoint,GOO.T0159.Trk_Inclin_SetPoint_5M
67754,isotrol,Trk_Inclin_SetPoint,GOO.T0160.Trk_Inclin_SetPoint_5M
67754,isotrol,Trk_Inclin,GOO.T0160.Trk_Inclin_5M
67755,isotrol,Trk_Inclin,GOO.T0161.Trk_Inclin_5M
67755,isotrol,Trk_Inclin_SetPoint,GOO.T0161.Trk_Inclin_SetPoint_5M
